"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"76990",-12.55541885236333,-60.90286462096272,"nova brasilandia d oeste","RO"
"76966",-11.438347500417402,-61.42997245588644,"cacoal","RO"
"76981",-12.751138139117892,-60.14566612098589,"vilhena","RO"
"76963",-11.421487424569467,-61.449373187997864,"ji-parana","RO"
"76930",-11.33501778449655,-62.276737115089645,"alvorada do oeste","RO"
"76982",-12.720366191871614,-60.133096814035966,"vilhena","RO"
"76904",-10.841916750167439,-61.99306184508149,"ji-parana","RO"
"76906",-10.8587925,-61.956557999999994,"ji-parana","RO"
"76924",-10.914371836001797,-62.55375304880617,"nova uniao","RO"
"76990",-12.558155641994267,-60.90656001381762,"chupinguaia","RO"
"76970",-11.68512323319185,-61.15976870731473,"nova brasilandia d oeste","RO"
"76988",-12.745466219632958,-60.15302123418433,"vilhena","RO"
"76929",-11.133992147440376,-62.37009905806539,"urupa","RO"
"76985",-12.733694356414876,-60.11223228134616,"vilhena","RO"
"76979",-12.182528545737243,-61.60305609224449,"parecis","RO"
"76950",-11.906428499999993,-61.779632407245906,"santa luzia d oeste","RO"
"76912",-10.901326068897424,-61.88333488579357,"ji-parana","RO"
"76952",-12.134992810912767,-61.85159579393668,"alto alegre dos parecis","RO"
"76928",-10.93923842668358,-62.25930978537559,"teixeiropolis","RO"
"76952",-12.123107507948538,-61.8565905,"alta alegre dos parecis","RO"
"76950",-11.904408000000005,-61.78228202333662,"santa luzia doeste","RO"
"76954",-11.936514767963192,-62.00345070550289,"alta floresta doeste","RO"
"76932",-11.697031571804052,-62.716817621581754,"sao miguel do guapore","RO"
"76937",-12.43631240002128,-64.22855782307364,"costa marques","RO"
"76995",-12.997602011715662,-60.94153349999999,"corumbiara","RO"
"76999",-13.481465456985333,-61.04841181020325,"pimenteiras do oeste","RO"
"76956",-11.710551638878096,-62.00142796851837,"novo horizonte do oeste","RO"
"76914",-10.9017558176482,-61.93289246423479,"ji-parana","RO"
"76934",-11.765364903339984,-63.034033555760004,"seringueiras","RO"
"76997",-13.192493127058873,-60.82531647025936,"cerejeiras","RO"
"76948",-11.42791426453094,-61.95158448840572,"castanheiras","RO"
"76987",-12.740569824204956,-60.11377863388895,"vilhena","RO"
"76976",-11.832408,-61.31812436494407,"primavera de rondonia","RO"
"76954",-11.928661533135614,-61.98849723259698,"alta floresta do oeste","RO"
"76967",-11.439533957273163,-61.45565493706783,"cacoal","RO"
"76983",-12.72349231342514,-60.149984620376024,"vilhena","RO"
"76901",-10.862374499999996,-61.98183449999999,"ji-parana","RO"
"76913",-10.905331505581977,-61.911779135298396,"ji-parana","RO"
"76961",-11.42631142495091,-61.47153022514725,"cacoal","RO"
"76935",-12.052390499999996,-63.570789000000005,"sao francisco do guapore","RO"
"76980",-12.74275808092184,-60.13216763884049,"vilhena","RO"
"76994",-13.494083841041132,-60.54387983147828,"cabixi","RO"
"76954",-11.92793409642726,-61.991281210656794,"alta floresta d oeste","RO"
"76977",-11.909308817367412,-61.51335144727876,"sao felipe d oeste","RO"
"76916",-11.173691979510933,-61.89549373403859,"presidente medici","RO"
"76920",-10.721821528628313,-62.25533785960317,"ouro preto do oeste","RO"
"76923",-10.426589999904008,-62.135219249970675,"vale do paraiso","RO"
"76962",-11.429806500000002,-61.454713500000004,"cacoal","RO"
"76930",-11.355135232858153,-62.29449832267061,"alvorada d oeste","RO"
"76960",-11.423805929000338,-61.47239319097376,"cacoal","RO"
"76958",-11.720373159400447,-62.31421802155066,"nova brasilandia d oeste","RO"
"76907",-10.873682679111157,-61.94278178622476,"ji-parana","RO"
"76900",-10.886434715073149,-61.95295727472697,"ji-parana","RO"
"76908",-10.882663252778306,-61.90887003925896,"ji-parana","RO"
"76974",-11.52933717464025,-61.01288403221936,"espigao do oeste","RO"
"76926",-11.030709021705121,-62.67173117914061,"mirante da serra","RO"
"76970",-11.675537040405354,-61.18600942325486,"pimenta bueno","RO"
"76993",-13.118569719530749,-60.54371911947182,"colorado do oeste","RO"
"76909",-10.879473585617198,-61.900305161206255,"ji-parana","RO"
"76963",-11.441157404718936,-61.439985724978584,"cacoal","RO"
"76919",-11.171900999999943,-61.53867349999996,"ministro andreazza","RO"
"76940",-11.725296460632372,-61.77153388021168,"rolim de moura","RO"
"76965",-11.424926410739653,-61.43249348154618,"cacoal","RO"
"76964",-11.43560852536855,-61.44191420062604,"cacoal","RO"
"77059",-10.291750368591963,-48.31992605774643,"palmas","TO"
"77080",-10.318230883019515,-48.153530241510715,"palmas","TO"
"77025",-10.269729154858757,-48.32087630468895,"palmas","TO"
"77063",-10.30046799029496,-48.29856840333003,"palmas","TO"
"77017",-10.237756155030556,-48.34332555056342,"palmas","TO"
"77002",-10.15900238735105,-48.34143325781689,"palmas","TO"
"77019",-10.252411850495104,-48.33876248528989,"palmas","TO"
"77060",-10.31233973526784,-48.30257092531304,"palmas","TO"
"77020",-10.18444052585806,-48.30842112882515,"palmas","TO"
"77066",-10.338355475706551,-48.279691206638184,"palmas","TO"
"77062",-10.315165098284588,-48.32113608008874,"palmas","TO"
"77018",-10.246690573387886,-48.341574816170514,"palmas","TO"
"77021",-10.211748405106707,-48.32813765223938,"palmas","TO"
"77006",-10.167973707651717,-48.309746606596434,"palmas","TO"
"77026",-10.154228038108592,-48.31450204139296,"palmas","TO"
"77022",-10.223829424016452,-48.33168698247189,"palmas","TO"
"77023",-10.245999156052378,-48.32836246122868,"palmas","TO"
"77001",-10.16309111010566,-48.33430003969954,"palmas","TO"
"77024",-10.258519155236609,-48.31985284476338,"palmas","TO"
"77016",-10.220253655906816,-48.338090303973935,"palmas","TO"
"77015",-10.204852164019977,-48.349373574069894,"palmas","TO"
"77064",-10.32822015418744,-48.296533223600285,"palmas","TO"
"77395",-11.527976999999948,-47.04878149999996,"porto alegre do tocantins","TO"
"77305",-12.224822712830806,-47.29841208975828,"conceicao do tocantins","TO"
"77390",-11.977133312884808,-48.235422903884476,"sao valerio da natividade","TO"
"77303",-11.342423999999944,-46.757581999999964,"rio da conceicao","TO"
"77353",-12.914413895787954,-46.57549799661985,"novo alegre","TO"
"77370",-11.70514789559391,-47.72510034410253,"natividade","TO"
"77380",-11.191907999999943,-47.55594049999996,"pindorama do tocantins","TO"
"77318",-11.820497930118318,-46.62685424049057,"novo jardim","TO"
"77325",-12.710645817650953,-46.4034009772644,"aurora do tocantins","TO"
"77330",-12.926295951932184,-46.94263019356767,"arraias","TO"
"77308",-12.192589560624,-46.99040659619379,"taipas do tocantins","TO"
"77315",-12.086876567593212,-46.47925402303976,"ponte alta do bom jesus","TO"
"77378",-11.617846870420847,-47.75108454189382,"chapada da natividade","TO"
"77368",-12.748203000000006,-48.24174825,"sao salvador do tocantins","TO"
"77360",-12.617376223669279,-47.87890943318239,"parana","TO"
"77300",-11.626275671911747,-46.82772412393983,"dianopolis","TO"
"77365",-13.042385220465295,-48.41510670891228,"palmeiropolis","TO"
"77350",-12.81273804661334,-46.551760179481924,"combinado","TO"
"77320",-12.398023917632436,-46.43986389489671,"taguatinga","TO"
"77310",-11.572028517757113,-47.16807338469275,"almas","TO"
"77375",-11.446907332364257,-48.11291273498075,"santa rosa do tocantins","TO"
"77444",-11.708938978518574,-49.05553896390653,"gurupi","TO"
"77495",-10.571823459303891,-48.91194535742054,"nova rosalandia","TO"
"77420",-11.725276122099784,-49.08554933321905,"gurupi","TO"
"77435",-11.725164169991698,-49.079249690123646,"gurupi","TO"
"77426",-11.72750399986925,-49.04932950006538,"gurupi","TO"
"77425",-11.727969247975787,-49.096880096223146,"gurupi","TO"
"77416",-11.7196089806169,-49.08634839695171,"gurupi","TO"
"77485",-11.342061430005698,-49.271180918747326,"duere","TO"
"77453",-11.893993163709176,-49.16172712197573,"cariri do tocantins","TO"
"77413",-11.711473445805169,-49.08286232621505,"gurupi","TO"
"77490",-10.60329867384707,-49.18961392572072,"cristalandia","TO"
"77480",-12.4744320039709,-49.121827717264644,"alvorada","TO"
"77465",-12.139544999999945,-49.07482549999996,"figueiropolis","TO"
"77450",-12.652711553628233,-48.59185528883861,"jau do tocantins","TO"
"77440",-11.724349682940499,-49.0571937426538,"gurupi","TO"
"77415",-11.750281304594084,-49.0673292959856,"gurupi","TO"
"77475",-12.929780131870878,-49.82822778466865,"araguacu","TO"
"77463",-11.103223561131127,-48.91839140847343,"crixas do tocantins","TO"
"77430",-11.710803506916898,-49.08756933102771,"gurupi","TO"
"77411",-11.737851764601505,-49.04826890765127,"gurupi","TO"
"77478",-12.536577480692385,-49.924034554061286,"sandolandia","TO"
"77455",-11.307201985420706,-48.934805767135884,"alianca do tocantins","TO"
"77460",-12.03882493699026,-48.54486587189312,"peixe","TO"
"77470",-11.803466685535655,-49.527881566548004,"formoso do araguaia","TO"
"77423",-11.711168441516993,-49.04999472267596,"gurupi","TO"
"77483",-12.799974171992,-49.092318060902116,"talisma","TO"
"77433",-11.72432080642476,-49.08395400861468,"gurupi","TO"
"77410",-11.730025963236699,-49.0629599991839,"gurupi","TO"
"77405",-11.717373207327638,-49.073204921846845,"gurupi","TO"
"77493",-10.791569842300882,-49.62311572587603,"lagoa da confusao","TO"
"77458",-11.986725483664465,-48.91220043319922,"sucupira","TO"
"77402",-11.719394066111233,-49.07046161745869,"gurupi","TO"
"77403",-11.719604261128087,-49.071988671178495,"gurupi","TO"
"77558",-10.707088579991682,-48.905617551005605,"oliveira de fatima","TO"
"77593",-10.545333745711073,-46.42117708596997,"mateiros","TO"
"77585",-10.763398336074603,-48.10383901760471,"monte do carmo","TO"
"77590",-10.74734684194736,-47.53537129987946,"ponte alta do tocantins","TO"
"77555",-10.760855253083054,-48.90386178854784,"fatima","TO"
"77580",-11.15754441856698,-48.16862874626689,"silvanopolis","TO"
"77560",-11.020987756543922,-48.567185054262076,"brejinho de nazare","TO"
"77500",-10.708641694175915,-48.39907707342013,"porto nacional","TO"
"77570",-10.441720286106696,-49.17237299999999,"pium","TO"
"77613",-10.296521595404881,-47.5625430758616,"lagoa do tocantins","TO"
"77673",-9.988850999999947,-49.02168049999996,"monte santo do tocantins","TO"
"77645",-9.75486168111161,-48.35481792633079,"lajeado","TO"
"77615",-10.283361418013056,-47.80900716698314,"santa tereza do tocantins","TO"
"77603",-10.421498999999947,-48.925690999999965,"pugmil","TO"
"77665",-9.838710033093088,-48.72813299999999,"barrolandia","TO"
"77630",-9.597507028349185,-46.67645555005626,"lizarda","TO"
"77695",-8.775606819573804,-48.93699929255458,"goianorte","TO"
"77610",-9.966654792245796,-47.66985578553689,"novo acordo","TO"
"77693",-9.622442657403377,-49.14972030091185,"abreulandia","TO"
"77655",-9.343186874304015,-48.53423731064642,"rio dos bois","TO"
"77680",-9.277851577385857,-49.95272532333896,"caseara","TO"
"77620",-9.95141580142682,-47.973073275075635,"aparecida do rio negro","TO"
"77660",-9.539804527705703,-48.586807405739144,"miranorte","TO"
"77640",-9.57054178985751,-48.37577049222619,"tocantinia","TO"
"77685",-9.253261885711712,-49.06804016788063,"dois irmaos do tocantins","TO"
"77650",-9.564315695699994,-48.3902783114415,"miracema do tocantins","TO"
"77670",-9.79887633710093,-49.2143550254181,"divinopolis do tocantins","TO"
"77675",-9.795753401213751,-49.6566801295489,"marianopolis do tocantins","TO"
"77690",-8.828526248778251,-49.554500721478604,"araguacema","TO"
"77600",-10.181607620992628,-48.881585782549855,"paraiso do tocantins","TO"
"77635",-9.347359647077461,-47.89539577223128,"rio sono","TO"
"77745",-8.533852026045123,-48.50533537610921,"presidente kennedy","TO"
"77783",-7.7585567755004465,-48.577090390644074,"bandeirantes do tocantins","TO"
"77795",-7.337204939958418,-47.48954951466393,"filadelfia","TO"
"77716",-8.775461250117411,-47.74815082114463,"santa maria do tocantins","TO"
"77714",-8.96554599070626,-48.16566688556878,"bom jesus do tocantins","TO"
"77753",-8.119290888390063,-49.1010242369731,"juarina","TO"
"77740",-8.572460375862939,-48.68864991981406,"itapora do tocantins","TO"
"77730",-8.593720253459672,-48.936741033672035,"pequizeiro","TO"
"77770",-7.70780670210806,-47.31399660249135,"goiatins","TO"
"77785",-7.540061463085843,-49.369384837758986,"pau d arco","TO"
"77755",-7.878390193259327,-48.89212184353681,"bernardo sayao","TO"
"77735",-8.39303096004146,-48.48586087343971,"brasilandia do tocantins","TO"
"77704",-8.971492110091262,-48.1871064675511,"tupirama","TO"
"77708",-9.075926999999947,-48.52275199999997,"fortaleza do tabocao","TO"
"77733",-8.734055457713946,-47.243072194236866,"recursolandia","TO"
"77780",-7.655205941358683,-49.06430506970224,"arapoema","TO"
"77723",-8.956827973339887,-47.33776091055705,"centenario","TO"
"77750",-8.377040999999945,-49.14292399999997,"couto de magalhaes","TO"
"77777",-7.968000328728326,-46.808574734492616,"campos lindos","TO"
"77790",-7.632756530659956,-48.42188961793417,"nova olinda","TO"
"77725",-8.73729499461667,-48.749346159903276,"colmeia","TO"
"77700",-8.836958020486827,-48.51179058594614,"guarai","TO"
"77718",-8.384531577870337,-48.10816333575666,"itapiratins","TO"
"77760",-8.049269738180465,-48.483547825453655,"colinas do tocantins","TO"
"77710",-8.967672330057539,-48.17462256397293,"pedro afonso","TO"
"77720",-8.394511398822003,-47.77325540440197,"itacaja","TO"
"77814",-7.2214063990370425,-48.23901350472826,"araguaina","TO"
"77820",-7.1914793846888765,-48.21618012913875,"araguaina","TO"
"77840",-7.032577758848273,-48.39695466496164,"carmolandia","TO"
"77845",-7.168632948519157,-48.53105414663352,"aragominas","TO"
"77850",-7.142396255000322,-48.607188234375435,"muricilandia","TO"
"77829",-7.224078519575347,-48.2351561327141,"araguaina","TO"
"77828",-7.204840648739243,-48.179579564761276,"araguaina","TO"
"77815",-7.220038499999991,-48.23228700000002,"araguaina","TO"
"77827",-7.1856539467952905,-48.187511562986145,"araguaina","TO"
"77855",-6.587198225103281,-48.6447773706689,"araguana","TO"
"77817",-7.195472363079365,-48.22221482569199,"araguaina","TO"
"77825",-7.161454635714615,-48.202314436572564,"araguaina","TO"
"77860",-6.8476722094856335,-47.96607893582274,"wanderlandia","TO"
"77885",-6.434701624523457,-47.668149379030936,"santa terezinha do tocantins","TO"
"77824",-7.179513898648592,-48.20729293727968,"araguaina","TO"
"77848",-7.1516323802411605,-48.69314142106393,"santa fe do araguaia","TO"
"77808",-7.206659798519155,-48.17806003933652,"araguaina","TO"
"77803",-7.1846927059851335,-48.21740668375927,"araguaina","TO"
"77807",-7.209140825577363,-48.198132434062565,"araguaina","TO"
"77805",-7.189191856431878,-48.202070278730815,"araguaina","TO"
"77880",-6.4104917581229826,-48.54004202860635,"xambioa","TO"
"77816",-7.2030601957226486,-48.23266248985471,"araguaina","TO"
"77826",-7.1930592060421175,-48.18880960879157,"araguaina","TO"
"77890",-6.36805617953608,-48.066884659393104,"ananas","TO"
"77895",-6.375760494986186,-47.6615027200662,"nazare","TO"
"77870",-7.203132040226133,-47.75895967997296,"babaculandia","TO"
"77809",-7.2140595306969875,-48.204792224779034,"araguaina","TO"
"77813",-7.201886736505678,-48.2123348412642,"araguaina","TO"
"77804",-7.187417220383424,-48.20848898287414,"araguaina","TO"
"77823",-7.178258841714869,-48.209106066905136,"araguaina","TO"
"77818",-7.203291712405533,-48.231810472081186,"araguaina","TO"
"77905",-6.393836189483075,-47.86587407257603,"angico","TO"
"77915",-6.122233782855745,-47.92137964116075,"cachoeirinha","TO"
"77925",-5.555152642644035,-47.576701440074274,"sao miguel do tocantins","TO"
"77990",-5.2567861775635025,-48.201310334240034,"sao sebastiao do tocantins","TO"
"77918",-5.955130205989345,-47.50645231135818,"maurilandia do tocantins","TO"
"77980",-5.3553321209138245,-47.87637192905678,"sampaio","TO"
"77958",-5.951810999999946,-47.88913399999996,"sao bento do tocantins","TO"
"77910",-6.709122176061663,-47.75112305630059,"darcinopolis","TO"
"77913",-6.608298879029713,-47.545878557053975,"palmeiras do tocantins","TO"
"77970",-5.4780689999999455,-47.80519099999995,"praia norte","TO"
"77903",-6.1885782127850435,-47.85570149720925,"luzinopolis","TO"
"77908",-6.563909227388812,-47.467999073514974,"aguiarnopolis","TO"
"77950",-5.655334995082805,-48.122569311001655,"araguatins","TO"
"77960",-5.460086539525002,-47.88376687190539,"augustinopolis","TO"
"77995",-5.32012451257463,-48.229164887593775,"buriti do tocantins","TO"
"77920",-5.775112682943735,-47.47696340071865,"itaguatins","TO"
"77930",-5.612270337180452,-47.76096180346242,"axixa do tocantins","TO"
"77940",-5.602813476050622,-47.64205371554435,"sitio novo do tocantins","TO"
"77900",-6.330176984942414,-47.41979250983405,"tocantinopolis","TO"
"77993",-5.370595984786181,-48.541005808804634,"esperantina","TO"
"78087",-15.61468612559578,-56.05174307708076,"cuiaba","MT"
"78074",-15.559817864484383,-56.033026836591034,"cuiaba","MT"
"78091",-15.621854894247251,-55.99232119090839,"cuiaba","MT"
"78089",-15.642535392999944,-55.99637399999993,"cuiaba","MT"
"78096",-15.584185720220024,-56.03936497642065,"cuiaba","MT"
"78076",-15.641730974714632,-56.05567592711906,"cuiaba","MT"
"78051",-15.583996710309567,-56.04616700349025,"cuiaba","MT"
"78000",-15.649532289581387,-56.032901248457,"cuiaba","MT"
"78031",-15.604836348732315,-56.113537000883824,"cuiaba","MT"
"78057",-15.668276752588465,-56.042058054269134,"cuiaba","MT"
"78094",-15.644019064965027,-56.02547914915179,"cuiaba","MT"
"78077",-15.605625448782362,-56.04527636741399,"cuiaba","MT"
"78093",-15.610247211602713,-55.992970748448236,"cuiaba","MT"
"78045",-15.593792276068873,-56.10499630426447,"cuiaba","MT"
"78042",-15.574058959424722,-56.12047954416804,"cuiaba","MT"
"78053",-15.570745762826881,-56.05432838370751,"cuiaba","MT"
"78099",-15.626927754376705,-55.957167095403136,"cuiaba","MT"
"78032",-15.602410710237534,-56.10695481891323,"cuiaba","MT"
"78056",-15.551485701007445,-56.0412218785891,"cuiaba","MT"
"78049",-15.542771622530957,-56.099957226907556,"cuiaba","MT"
"78040",-15.587040478105116,-56.11607446971361,"cuiaba","MT"
"78008",-15.591845630052322,-56.086198527532815,"cuiaba","MT"
"78010",-15.606594537670903,-56.079653015609004,"cuiaba","MT"
"78052",-15.585557999999935,-56.025457089,"cuiaba","MT"
"78061",-15.632881853180713,-56.078616290367755,"cuiaba","MT"
"78080",-15.626183198448631,-56.04919053612854,"cuiaba","MT"
"78095",-15.669746849509556,-56.03894310978261,"cuiaba","MT"
"78085",-15.636996925747145,-56.062983874871165,"cuiaba","MT"
"78050",-15.6458555120437,-56.0290998787946,"cuiaba","MT"
"78020",-15.599831189254925,-56.100564268933745,"cuiaba","MT"
"78043",-15.59358168614944,-56.11376180258489,"cuiaba","MT"
"78028",-15.611889901126798,-56.13367044562007,"cuiaba","MT"
"78088",-15.630521123702268,-56.01094446843374,"cuiaba","MT"
"78065",-15.626173186220438,-56.07857248746377,"cuiaba","MT"
"78035",-15.59084396725364,-56.13152326011155,"cuiaba","MT"
"78005",-15.589532072883493,-56.09176515547214,"cuiaba","MT"
"78070",-15.632143379907944,-56.07185981297601,"cuiaba","MT"
"78030",-15.608153689949928,-56.1174029160447,"cuiaba","MT"
"78098",-15.640749056293176,-55.98264343065478,"cuiaba","MT"
"78090",-15.641111795855513,-56.05052421054836,"cuiaba","MT"
"78068",-15.613771362394571,-56.06346518059954,"cuiaba","MT"
"78025",-15.603386527637674,-56.11133248649676,"cuiaba","MT"
"78055",-15.559261902778475,-56.04291368168462,"cuiaba","MT"
"78048",-15.562765159747643,-56.09515015187343,"cuiaba","MT"
"78015",-15.60988335725281,-56.08268743469223,"cuiaba","MT"
"78075",-15.609830868910596,-56.03543736586636,"cuiaba","MT"
"78058",-15.583249842220022,-56.037650438701675,"cuiaba","MT"
"78060",-15.606367059824686,-56.071006283888366,"cuiaba","MT"
"78165",-15.62491394580218,-56.14790736450545,"varzea grande","MT"
"78190",-16.195433852360722,-55.95122530996942,"barao de melgaco","MT"
"78104",-14.633329999999946,-57.06666999999993,"nossa senhora da guia","MT"
"78141",-15.642312662226145,-56.158640924985136,"varzea grande","MT"
"78131",38.81681628638297,-9.394624510957431,"varzea grande","MT"
"78132",-15.666169343034204,-56.18300165978917,"varzea grande","MT"
"78150",-15.658607850716324,-56.16893281899871,"varzea grande","MT"
"78149",-15.676982601345413,-56.18459616030975,"varzea grande","MT"
"78145",-15.664524959594575,-56.13866598607558,"varzea grande","MT"
"78142",-15.635500805293551,-56.16556473819894,"varzea grande","MT"
"78116",-15.638021968636394,-56.11448090743839,"varzea grande","MT"
"78140",-15.633939331669447,-56.14119097391651,"varzea grande","MT"
"78117",-15.630146935989654,-56.10016273277152,"varzea grande","MT"
"78152",-15.665505076750689,-56.17658553837534,"varzea grande","MT"
"78158",-15.630151637959885,-56.09980068106408,"varzea grande","MT"
"78128",-15.670679810663907,-56.12322555886549,"varzea grande","MT"
"78134",-15.662816583156864,-56.12779216573518,"varzea grande","MT"
"78170",-15.880196999999946,-56.54117149999996,"nossa senhora do livramento","MT"
"78144",-15.612265791392447,-56.154934748354655,"varzea grande","MT"
"78178",-29.92670086319147,-51.15108255292539,"cangas","MT"
"78138",-15.654535259271707,-56.15569814194208,"varzea grande","MT"
"78180",-15.863825441373962,-56.077581826726245,"santo antonio do leverger","MT"
"78118",-15.649207679987313,-56.102917510820035,"varzea grande","MT"
"78143",-15.619754951933096,-56.167361876399404,"varzea grande","MT"
"78148",-15.67567868082403,-56.157018506520885,"varzea grande","MT"
"78130",-15.668693863725537,-56.13326975367879,"varzea grande","MT"
"78125",-15.667042400140396,-56.12550552359499,"varzea grande","MT"
"78135",-15.660456834216854,-56.138293410423834,"varzea grande","MT"
"78175",-16.26598274039546,-56.626867496035025,"pocone","MT"
"78115",-15.621805557655144,-56.10469039471138,"varzea grande","MT"
"78110",-15.647186849847074,-56.13155643796528,"varzea grande","MT"
"78195",-15.46828772110159,-55.730048127220506,"chapada dos guimaraes","MT"
"78120",-15.668007221659288,-56.09277854099518,"varzea grande","MT"
"78245",-15.162473999999944,-59.96382199999997,"vila bela da santssima trindade","MT"
"78278",-15.320400061664117,-58.00539153153982,"lambari doeste","MT"
"78284",-15.771533959036402,-58.12140979662527,"sonho azul","MT"
"78278",-15.316965225685074,-58.006672139448405,"lambari d%26apos%3boeste","MT"
"78290",-15.445443576274958,-58.735428775433995,"figueiropolis doeste","MT"
"78293",-15.77003247377927,-58.312267005617635,"gloria d oeste","MT"
"78278",-15.376831892213135,-57.95518865776978,"lambari d oeste","MT"
"78280",-15.679333754340307,-58.08736994938936,"mirassol doeste","MT"
"78254",-14.539298443050964,-59.54211102548323,"conquista d oeste","MT"
"78295",-15.331529999999947,-58.60824199999996,"indiavai","MT"
"78245",-15.007267173305063,-59.95049965780529,"vila bela da santissima trindade","MT"
"78237",-15.606982769631983,-57.921907834028865,"curvelandia","MT"
"78243",-14.477019248336363,-59.58734355112643,"nova lacerda","MT"
"78275",-15.241951778237315,-58.118336367028256,"rio branco","MT"
"78255",-15.335999260116813,-58.870491341785346,"jauru","MT"
"78280",-15.69247796231812,-58.098686358024324,"mirassol d oeste","MT"
"78240",-15.853908943255046,-58.47205772737685,"porto esperidiao","MT"
"78253",-15.279226201032335,-59.1182024978478,"vale de sao domingos","MT"
"78265",-15.117914067010926,-58.38798561265161,"reserva do cabacal","MT"
"78290",-15.447901641474054,-58.73853109134205,"figueiropolis d oeste","MT"
"78270",-15.131121429880526,-58.13539618893682,"salto do ceu","MT"
"78260",-15.477569574682903,-58.344832009855395,"araputanga","MT"
"78285",-15.622378103828654,-58.184676765531435,"sao jose dos quatro marcos","MT"
"78250",-15.238093712816507,-59.329220179334975,"pontes e lacerda","MT"
"78200",-16.078350757389956,-57.68130236646226,"caceres","MT"
"78398",-15.334323382156295,-57.19895776558561,"porto estrela","MT"
"78338",-10.841855280190721,-61.46205843403758,"rondolandia","MT"
"78361",-15.594053802773432,-56.11643428485359,"itamarati norte","MT"
"78350",-12.114947498130087,-58.00305174194486,"brasnorte","MT"
"78307",-13.705231574926223,-59.264270096188405,"campos de julio","MT"
"78325",-10.17227897398442,-59.45182529422306,"aripuana","MT"
"78380",-14.729559025854748,-57.05085113851153,"denise","MT"
"78340",-10.330116669948355,-58.505580420841255,"juruena","MT"
"78330",-9.905063852644963,-58.565440878170904,"cotriguacu","MT"
"78360",-13.666662501979447,-57.88763271048211,"campo novo do parecis","MT"
"78370",-14.786663207637119,-57.275616905727844,"nova olimpia","MT"
"78335",-9.455038399118584,-59.219701366738995,"colniza","MT"
"78345",-11.141160696738677,-58.61225749060998,"castanheira","MT"
"78310",-13.659276113717107,-59.78713034339686,"comodoro","MT"
"78300",-14.60987784507396,-57.48286841584654,"tangara da serra","MT"
"78390",-15.066657362053938,-57.18001857828932,"barra do bugres","MT"
"78365",-13.544065593898535,-58.80941101181761,"sapezal","MT"
"78320",-11.421880545947175,-58.771123626727885,"juina","MT"
"78402",-14.375381233021011,-56.39161734932704,"diamantino","MT"
"78480",-15.199589388505151,-56.36694095815544,"acorizal","MT"
"78410",-14.513478723053133,-56.496976669517366,"alto paraguai","MT"
"78415",-14.364081,-56.97297351559222,"nova marilandia","MT"
"78402",-14.374564380276112,-56.39179407488261,"novo diamantino","MT"
"78453",-13.801259999999946,-55.277760499999964,"santa rita do trivelato","MT"
"78470",-14.825965728509214,-56.42198245876186,"rosario oeste","MT"
"78445",-13.032691527368893,-57.091121087961035,"nova maringa","MT"
"78490",-15.235553396365116,-56.49483833199572,"jangada","MT"
"78460",-14.721204904734831,-56.332399637719405,"nobres","MT"
"78430",-14.454863657818072,-56.80388008502467,"nortelandia","MT"
"78425",-14.494206884775027,-57.00049182020524,"santo afonso","MT"
"78420",-14.458097001114506,-56.84417556080447,"arenapolis","MT"
"78400",-14.37548450278053,-56.39421745563074,"diamantino","MT"
"78455",-13.055282545779507,-55.92465426019331,"lucas do rio verde","MT"
"78435",-13.448978016336069,-56.72015971116726,"sao jose do rio claro","MT"
"78450",-13.811226789944492,-56.07589345202918,"nova mutum","MT"
"78557",-11.87514215367095,-55.50301968733746,"nova brasilandia d oeste","RO"
"78558",-11.986748999999993,-55.5196815,"sinop","MT"
"78551",-11.69790795050342,-55.45233136565611,"sinop","MT"
"78553",-11.822189081553226,-55.51658559362402,"sinop","MT"
"78563",-11.307343873708543,-56.8260569442149,"tabapora","MT"
"78510",-11.00916930996198,-55.235958266421655,"itauba","MT"
"78528",-9.977844588602151,-55.17707471150499,"novo mundo","MT"
"78579",-12.23406173113257,-56.6381122666444,"itanhanga","MT"
"78535",-11.07916370678556,-54.52604563438969,"marcelandia","MT"
"78590",-9.670926316117814,-56.47733427536415,"paranaita","MT"
"78525",-10.176144128645708,-54.937217435193965,"matupa","MT"
"78555",-11.842602875215812,-55.513772251346616,"sinop","MT"
"78565",-9.848480733941562,-57.81539553888728,"nova bandeirantes","MT"
"78570",-11.391870298914693,-57.319041923503896,"novo horizonte do norte","MT"
"78505",-10.595151091107056,-55.114880610134925,"terra nova do norte","MT"
"78595",-9.55966049999999,-57.38509125,"apiacas","MT"
"78518",-10.477499999999964,-56.07805999999994,"colorado do norte","MT"
"78560",-11.537909772043747,-57.409266309363964,"porto dos gauchos","MT"
"78587",-9.96529218303291,-55.82383185019257,"carlinda","MT"
"78559",-11.941774640942636,-55.514046537584704,"sinop","MT"
"78548",-10.847416475389828,-55.18433969145954,"nova santa helena","MT"
"78573",-12.729107494688892,-56.517903652380674,"tapurah","MT"
"78543",-11.533197393379432,-54.36560572062849,"uniao do sul","MT"
"78575",-11.259714719977255,-57.51321990278841,"juara","MT"
"78578",-12.244084653581135,-56.14466768054236,"ipiranga do norte","MT"
"78520",-9.945103901023176,-54.90708857565453,"guaranta do norte","MT"
"78545",-11.973363208322162,-55.277805449651936,"santa carmem","MT"
